OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
196815,11,8,8041040,Waltersdorfer Chaussee Ost,2019,7,23,7,2,0,1,2,0,0,0,1,0,0,1,8070111319,5817448658,1351574,5242088
196816,11,1,1011105,Nîrdlicher Landwehrkanal,2019,6,15,6,3,5,2,0,1,1,0,0,0,0,0,7957577206,5826336517,1335863,5250675
196817,11,6,6020301,Alt-Lankwitz,2019,6,16,6,3,5,2,0,0,1,0,1,0,0,0,7958752965,5818157812,133531,5243338
196818,11,1,1011301,CharitÇviertel,2019,7,22,7,2,0,1,2,1,0,0,0,0,0,1,7966824822,5828761339,1337437,5252799
196819,11,7,7030301,Friedenau,2019,6,14,6,3,1,5,0,1,1,0,0,0,0,0,7942063047,5822834676,1333274,524762
196820,11,1,1011401,Invalidenstra·e,2019,7,22,7,3,2,6,2,0,1,0,0,0,0,1,7984760823,5829093556,1340103,5252999
196821,11,2,2040502,Friedenstra·e,2019,6,13,6,3,5,2,0,1,1,0,0,0,0,0,8004547594,5828446586,1342953,525231
196822,11,12,12214527,Alt-Tegel,2019,6,13,6,3,5,2,0,1,1,0,0,0,0,0,7901341398,5835780557,1328426,5259444
196823,11,8,8010404,Rixdorf,2019,7,20,7,3,0,1,2,0,1,0,0,0,0,1,8025992619,582307912,1345617,5247381
196824,11,7,7050502,Fritz-Werner-Stra·e,2019,7,21,7,3,6,2,2,0,1,1,0,0,0,1,7981941354,5818928886,133878,5243903
196825,11,1,1033201,Brunnenstra·e,2019,6,12,6,3,5,2,0,1,1,0,0,0,0,0,7984473453,5830182449,1340159,5253976
196826,11,2,2040701,Andreasviertel,2019,6,12,6,3,5,7,0,0,0,0,1,0,1,0,8005272867,5826893123,1342919,5250914
196827,11,1,1011303,Alexanderplatzviertel,2019,7,20,7,3,5,3,1,1,1,0,0,0,0,1,7991077148,5828312713,1340961,5252264
196828,11,1,1033102,Gesundbrunnen,2019,6,12,6,3,5,3,0,1,1,0,0,0,0,0,797712969,5831816403,1339226,5255481
196829,11,1,1011201,Wilhelmstra·e,2019,7,20,7,3,0,2,0,1,1,0,0,0,0,1,7969746142,582670566,1337683,525094
196830,11,2,2010102,Mehringplatz,2019,6,11,6,3,5,2,0,1,1,0,0,0,0,0,7979683589,5826183735,1339097,5250418
196831,11,3,3020307,Buchholz,2019,6,11,6,3,6,3,0,0,1,1,0,0,0,0,8000802447,5837504432,1343222,526045
196832,11,1,1011303,Alexanderplatzviertel,2019,6,11,6,3,5,5,0,1,1,0,0,0,0,0,7989058849,5827778986,1340617,5251797
196833,11,1,1044201,Reinickendorfer Stra·e,2019,7,19,7,3,2,6,0,0,1,0,0,0,0,1,7959171726,5831071219,1336518,5254911
196834,11,11,11010205,Falkenberg West,2019,6,10,6,3,2,6,0,0,1,0,0,1,0,0,8062860713,5833869547,1352021,5256846
196835,11,1,1011302,Oranienburger Stra·e,2019,7,19,7,3,5,3,0,1,1,0,0,0,0,1,7985995543,5828883098,1340266,5252803
196836,11,1,1011302,Oranienburger Stra·e,2019,6,10,6,3,0,3,0,1,1,0,0,0,0,0,7980852802,5828844477,1339507,5252797
196837,11,4,4030929,Hindemithplatz,2019,7,19,7,3,0,3,0,1,0,0,1,0,0,1,7923170258,5825786679,1330759,5250368
196838,11,2,2010102,Mehringplatz,2019,6,9,6,3,5,3,0,1,1,0,0,0,0,0,7984535361,582653308,1339841,5250705
196839,11,2,2050601,Hausburgviertel,2019,7,19,7,3,5,3,0,0,1,0,0,0,1,1,8016472945,5828891117,1344746,5252643
196840,11,12,12214125,Waldidyll/Flughafensee,2019,6,18,6,3,2,6,0,0,1,0,0,0,0,0,7901774224,5833687566,1328306,5257565
196841,11,6,6010207,Mittelstra·e,2019,7,18,7,3,5,2,0,1,1,0,0,0,0,0,7939982319,5820417777,1332756,5245465
196842,11,8,8010303,Donaustra·e,2019,6,22,6,3,0,1,2,1,0,0,0,0,0,0,801007001,5823898101,1343353,5248203
196843,11,6,6010103,Markelstra·e,2019,7,18,7,3,0,1,0,0,0,0,1,0,0,0,7927469613,582167395,133103,5246658
196844,11,9,9020702,Adlershof Ost,2019,6,17,6,2,0,1,0,1,0,0,0,0,0,0,8094109664,5819698163,13553,5243969
196845,11,7,7030301,Friedenau,2019,6,17,6,2,6,4,0,0,1,1,0,0,0,0,7942491425,5822049941,1333268,5246914
196846,11,10,10030724,Oberfeldstra·e,2019,7,17,7,3,0,1,0,0,0,0,1,0,0,0,8090031114,5828156146,1355486,5251572
196847,11,1,1022201,Stephankiez,2019,6,13,6,3,1,5,0,0,1,0,0,0,0,0,795322236,5828685164,1335431,5252804
196848,11,4,4051549,Rathaus Wilmersdorf,2019,7,17,7,3,5,2,0,0,1,0,0,0,0,0,7933057169,5823616131,1332021,5248369
196849,11,11,11051229,Rummelsburg,2019,6,12,6,2,5,3,0,1,1,0,0,0,0,0,8037918113,582617481,1347649,5250089
196850,11,9,9020701,Adlershof West,2019,6,11,6,3,2,6,0,0,1,0,0,0,0,0,8093597152,5818488514,1355113,5242888
196851,11,1,1044201,Reinickendorfer Stra·e,2019,7,16,7,3,5,3,0,1,1,0,0,0,0,0,7966185167,5831283447,1337569,5255063
196852,11,4,4030415,Schlo·garten,2019,6,9,6,3,5,2,0,1,1,0,0,0,0,0,7911850101,582743659,1329241,5251908
196853,11,1,1022206,LÅneburger Stra·e,2019,7,15,7,3,5,3,0,0,1,0,0,0,0,0,7957284739,5828198076,1335985,5252346
196854,11,4,4030931,Breitscheidplatz,2019,6,9,6,3,1,5,0,1,1,0,0,0,0,0,7943815917,5826079931,1333818,525052
196855,11,4,4051654,Wilhelmsaue,2019,7,15,7,3,6,6,0,1,0,1,0,0,0,0,7935747104,5823692292,1332423,5248423
196856,11,1,1011303,Alexanderplatzviertel,2019,6,9,6,3,5,2,0,1,0,0,1,0,0,0,7997972592,5828614646,1342002,5252497
196857,11,5,5020416,Am Heideberg,2019,7,13,7,3,0,6,0,0,1,0,1,0,0,0,7811896462,5829145556,1314694,5253965
196858,11,9,9020702,Adlershof Ost,2019,6,9,6,3,6,7,0,1,1,1,0,0,0,0,8088593255,5819320777,1354457,5243662
196859,11,8,8010303,Donaustra·e,2019,6,8,6,3,6,2,0,0,1,1,0,0,0,0,8010152133,5823882811,1343364,5248189
196860,11,1,1022106,Elberfelder Stra·e,2019,7,12,7,3,5,2,0,0,1,0,1,0,0,0,7942424048,5827698748,1333757,5251979
196861,11,3,3010101,Bucher Forst,2019,7,12,7,3,7,7,0,1,0,0,0,0,0,0,8031210519,5841341387,134805,526372
196862,11,4,4020314,MessegelÑnde,2019,6,8,6,3,5,2,0,1,1,0,0,0,0,0,7900270456,5825235312,1327347,5249996
196863,11,9,9030901,Dorf Altglienicke,2019,7,12,7,3,1,5,0,0,1,0,1,0,0,0,8079004807,5817171267,1352853,524179
196864,11,2,2050802,Boxhagener Platz,2019,6,7,6,2,2,2,0,1,1,0,0,0,0,0,8025515568,5826716408,1345877,5250643
196865,11,7,7040403,Manteuffelstra·e,2019,7,12,7,3,5,3,0,0,1,0,0,0,0,0,7970238502,5820696636,133722,5245551
196866,11,6,6020303,Lankwitz Kirche,2019,6,7,6,3,5,2,0,0,1,0,0,0,0,0,795522573,5818639566,1334835,5243788
196867,11,4,4041136,Hagenplatz,2019,6,1,6,3,1,5,2,0,1,0,0,0,0,0,790500406,5822799135,132783,5247787
196868,11,1,1044201,Reinickendorfer Stra·e,2019,7,11,7,3,3,6,0,0,1,0,1,0,0,0,7958938553,5831178079,1336494,5255008
196869,11,4,4051447,Ludwigkirchplatz,2019,7,11,7,3,2,6,0,1,0,0,0,0,0,0,793206062,58249821,1331995,5249599
196870,11,8,8010301,Reuterkiez,2019,6,10,6,3,3,6,0,1,1,0,0,0,0,0,8009270675,5824981543,1343334,5249178
196871,11,8,8010118,Silbersteinstra·e,2019,6,9,6,3,3,6,0,1,1,0,0,0,0,0,80105651,5822033322,1343258,5246529
196872,11,6,6010210,Bismarckstra·e,2019,7,0,7,3,1,7,2,0,1,0,0,0,0,0,7948875171,5821117357,1334123,5246044
196873,11,11,11030824,Frankfurter Allee SÅd,2019,6,7,5,2,5,3,0,1,1,0,0,0,0,0,804135134,5826959126,1348225,5250773
196874,11,8,8010118,Silbersteinstra·e,2019,7,6,7,3,4,6,0,0,1,0,0,0,0,0,8008912397,582242445,134305,5246888
196875,11,3,3050924,Behaimstra·e,2019,6,13,5,3,6,7,0,0,0,0,0,0,1,0,8019696457,5831608779,1345466,5255061
196876,11,6,6010103,Markelstra·e,2019,6,13,5,3,3,6,0,0,1,0,0,0,0,0,7931027509,5821491411,1331536,5246475
196877,11,1,1011201,Wilhelmstra·e,2019,7,12,6,3,5,2,0,1,1,0,0,0,0,0,796995333,5826616688,1337706,5250859
196878,11,1,1033203,Humboldthain Nordwest,2019,6,13,5,3,0,1,0,1,1,0,0,0,0,0,7967394438,5831179813,1337737,5254964
196879,11,10,10010310,Alt-Marzahn,2019,7,22,6,3,5,3,2,0,1,0,0,0,0,0,8078067729,5830769164,135397,5253982
196880,11,1,1011202,Unter den Linden Nord,2019,6,13,5,3,5,3,0,0,1,0,0,0,0,0,797883308,5828175623,133915,5252208
196881,11,8,8010118,Silbersteinstra·e,2019,7,22,6,3,3,6,2,0,1,0,0,0,0,0,8010008005,5822169259,1343188,5246654
196882,11,4,4030931,Breitscheidplatz,2019,6,13,5,3,5,3,0,1,1,0,0,0,0,0,7939254149,582581993,1333125,5250311
196883,11,7,7010102,Nollendorfplatz,2019,7,21,6,3,5,2,2,1,1,0,0,0,0,0,7949583265,5825672779,133463,5250124
196884,11,9,9020501,Oberschîneweide West,2019,6,12,5,3,3,6,0,0,1,0,1,0,0,0,8056497171,5824192171,1350196,5248208
196885,11,4,4030828,Savignyplatz,2019,6,12,5,3,1,5,0,0,1,0,1,0,0,0,7933249099,5826616973,1332313,5251058
196886,11,6,6010102,Schlo·stra·e,2019,7,21,6,2,5,2,0,0,1,0,1,0,0,0,7936575625,5820601348,1332272,5245648
196887,11,1,1044201,Reinickendorfer Stra·e,2019,7,20,6,2,5,3,1,1,1,0,0,0,0,0,7962190498,5831513523,1337002,5255291
196888,11,1,1011301,CharitÇviertel,2019,6,11,5,2,5,3,0,0,0,0,0,1,1,0,7975390527,5828717911,1338693,5252713
196889,11,1,1011303,Alexanderplatzviertel,2019,6,11,5,3,1,5,0,0,1,0,0,0,0,0,7993316871,5828898165,1341343,5252777
196890,11,1,1011301,CharitÇviertel,2019,7,20,6,3,5,3,0,1,0,0,0,0,0,0,7976366403,5828196664,1338789,5252241
196891,11,10,10010308,Marzahner Chaussee,2019,6,20,5,3,5,2,0,0,1,0,0,0,0,0,8063331107,583018538,1351751,5253541
196892,11,1,1011301,CharitÇviertel,2019,7,19,6,3,0,2,0,0,1,0,0,0,1,0,7969572949,582890148,1337854,525291
196893,11,4,4030827,Karl-August-Platz,2019,6,19,5,3,5,2,0,1,1,0,0,0,0,0,7925346947,5826124038,1331109,5250659
196894,11,9,9051702,Bîlschestra·e,2019,7,18,6,3,3,6,0,0,1,0,0,0,1,0,8142083887,5821830966,1362536,5245607
196895,11,2,2030301,Oranienplatz,2019,6,18,5,3,1,5,0,1,1,0,0,0,1,0,799806165,5826018287,1341781,5250169
196896,11,7,7040405,Rathaus Tempelhof,2019,7,17,6,3,6,7,0,0,1,1,0,0,0,0,797837018,5820910219,1338433,5245698
196897,11,1,1033203,Humboldthain Nordwest,2019,6,11,5,3,4,6,0,1,1,0,0,0,0,0,7965273836,5830930523,1337403,5254752
196898,11,7,7070704,Nahariyastra·e,2019,7,17,6,2,5,3,0,0,1,0,1,0,0,0,8008066752,5814165505,1342183,523949
196899,11,11,11041128,Sewanstra·e,2019,6,11,5,2,5,3,0,1,1,0,0,0,0,0,8058599378,582530929,1350607,5249198
196900,11,6,6040804,Krumme Lanke,2019,7,17,6,3,5,2,0,1,0,0,0,0,1,0,7876454759,5818143439,1323237,5243764
196901,11,3,3061228,Erich-Weinert-Stra·e,2019,6,11,5,3,5,2,0,1,0,0,0,0,1,0,8003191973,5831543292,1343034,5255093
196902,11,7,7030301,Friedenau,2019,6,10,5,3,0,2,0,1,0,0,1,0,0,0,7941596254,5822101337,1333141,5246965
196903,11,3,3040614,Pankow Zentrum,2019,7,16,6,3,5,3,0,1,1,0,0,0,0,0,7987307497,5833696109,1340892,525711
196904,11,2,2010102,Mehringplatz,2019,6,18,5,3,6,2,0,0,1,1,0,0,0,0,798022917,5825829122,1339145,5250097
196905,11,12,12214421,Reinickes Hof,2019,7,16,6,3,2,6,0,0,1,0,0,0,0,0,7934460063,5833552256,1333104,5257269
196906,11,9,9020501,Oberschîneweide West,2019,6,11,5,3,5,2,0,1,1,0,0,0,0,0,8065035934,5822090995,1351256,5246277
196907,11,2,2050602,Samariterviertel,2019,7,15,6,3,2,2,0,1,1,0,0,0,0,0,8031942148,582831402,1346966,525204
196908,11,11,11020513,Orankesee,2019,6,10,5,3,5,2,0,0,1,0,0,0,0,0,8028956888,5831232112,1346794,5254672
196909,11,3,3061126,Arnimplatz,2019,7,13,6,3,5,3,0,1,1,0,0,0,0,0,7986683551,5831783475,1340628,5255399
196910,11,8,8030831,Gropiusstadt Ost,2019,6,18,5,2,0,2,0,1,1,0,0,0,0,0,8033459558,5817386771,1346196,5242237
196911,11,3,3040818,Pankow SÅd,2019,6,9,5,3,1,5,0,1,0,0,0,0,1,0,799576427,5833167387,1342088,525659
196912,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,7,13,6,3,2,6,0,0,1,0,0,0,0,0,8017306899,5826260025,134463,525028
196913,11,8,8010212,Rollberg,2019,7,13,6,3,2,6,0,0,1,0,0,0,0,0,8013457892,5823484668,1343813,5247814
196914,11,2,2010101,Askanischer Platz,2019,6,18,5,3,6,2,0,0,1,1,0,0,0,0,7977719071,5826023002,1338794,5250285
196915,11,1,1011302,Oranienburger Stra·e,2019,6,18,5,3,1,5,0,0,1,0,1,0,0,0,7981111918,5828450983,1339509,5252443
196916,11,9,9020701,Adlershof West,2019,7,13,6,3,5,2,0,1,1,0,0,0,0,0,808328979,5818868209,1353637,5243287
196917,11,9,9010202,Kîpenicker Landstra·e,2019,6,18,5,3,0,2,0,0,1,0,0,0,1,0,804262418,5823041172,1348054,5247254
196918,11,6,6010205,SÅdende,2019,7,13,6,3,1,5,0,0,1,0,0,0,0,0,7960987057,5819848657,1335788,5244841
196919,11,11,11051331,Karlshorst Nord,2019,6,18,5,3,5,2,0,1,1,0,0,0,0,0,8073146932,5824798216,1352696,5248658
196920,11,6,6010210,Bismarckstra·e,2019,6,18,5,3,1,5,0,1,1,0,0,0,0,0,7950206542,5820946037,1334303,5245883
196921,11,1,1033202,Humboldthain SÅd,2019,7,12,6,3,5,3,0,1,1,0,0,0,0,0,7969713284,5830138937,1337985,5254018
196922,11,1,1022204,Thomasiusstra·e,2019,6,18,5,3,2,6,0,0,1,0,0,0,0,0,7947116872,5828321646,1334502,5252512
196923,11,2,2040701,Andreasviertel,2019,6,18,5,2,1,1,0,0,1,0,0,0,1,0,8008126535,5827551914,1343398,5251489
196924,11,7,7020201,Bayerischer Platz,2019,7,10,6,3,2,2,0,0,1,0,0,0,0,0,7945845289,582422291,1333952,5248844
196925,11,10,10040933,Mahlsdorf SÅd,2019,6,18,5,3,0,1,0,1,0,0,0,0,0,0,8132015562,5825948412,1361445,5249354
196926,11,10,10020622,Kaulsdorf Nord I,2019,6,17,5,3,1,5,0,1,1,0,0,0,1,0,8104186319,5827966276,1357548,5251322
196927,11,5,5030730,Zitadellenweg,2019,7,8,6,2,2,6,0,0,1,0,1,0,0,0,7860738521,5829150363,1321876,5253715
196928,11,11,11040926,Weitlingstra·e,2019,6,22,5,3,2,6,2,1,1,0,0,0,0,0,8044340952,582637833,1348611,5250236
196929,11,8,8010214,Glasower Stra·e,2019,7,8,6,3,5,3,0,0,1,0,0,0,0,0,8013457519,5822037226,1343683,5246516
196930,11,2,2040503,Richard-Sorge-Viertel,2019,6,17,5,3,5,2,0,1,0,0,0,0,0,0,8015551079,5828215375,1344549,5252042
196931,11,1,1044202,Sparrplatz,2019,7,8,6,3,5,2,0,1,1,0,0,0,0,0,7946109367,5829871263,1334491,5253906
196932,11,3,3061228,Erich-Weinert-Stra·e,2019,6,14,5,3,5,3,0,0,1,0,1,0,0,0,8006076548,5831410135,1343446,5254958
196933,11,3,3030405,Karow Nord,2019,7,5,6,3,0,1,0,1,0,0,0,0,0,1,8036993692,583917478,1348703,5261746
196934,11,2,2050801,Traveplatz,2019,6,14,5,2,0,6,0,1,1,0,0,0,0,0,8029234155,582712058,134646,5250985
196935,11,1,1033102,Gesundbrunnen,2019,6,20,5,3,0,1,0,1,0,0,0,0,0,0,7970622059,5831443935,1338235,5255183
196936,11,11,11041128,Sewanstra·e,2019,7,4,6,3,0,1,0,1,0,0,0,0,0,0,8058471537,5825253553,1350583,5249149
196937,11,2,2050602,Samariterviertel,2019,7,1,6,3,0,7,2,1,0,0,0,0,1,0,8025604139,5827928408,1346,5251729
196938,11,4,4030931,Breitscheidplatz,2019,6,14,5,3,0,1,0,0,0,0,1,0,0,0,7944665839,5825869977,1333925,5250327
196939,11,7,7020203,Kaiser-Wilhelm-Platz,2019,6,13,5,3,5,2,0,1,1,0,0,0,0,0,795224335,5824372504,1334905,5248944
196940,11,5,5020625,Borkumer Stra·e,2019,7,15,6,2,0,6,0,0,1,0,0,0,1,0,7837365229,5828681152,1318399,5253416
196941,11,1,1011401,Invalidenstra·e,2019,6,9,5,2,0,1,0,1,0,0,0,0,0,0,798321249,5829358149,13399,5253244
196942,11,1,1011305,Heine-Viertel West,2019,7,11,5,3,1,5,0,1,1,0,0,0,0,0,799406608,5827128038,1341294,5251186
196943,11,4,4051549,Rathaus Wilmersdorf,2019,6,9,5,3,5,3,0,1,1,0,0,0,0,0,7924801556,5824021426,1330844,5248777
196944,11,1,1044202,Sparrplatz,2019,7,21,5,3,3,6,2,0,1,0,0,0,0,0,7958901325,5830457639,1336424,5254363
196945,11,6,6040810,Dahlem,2019,6,8,5,2,5,2,0,0,1,0,0,0,0,0,790171425,5819776321,1327084,5245094
196946,11,2,2020202,Rathaus Yorckstra·e,2019,7,20,5,3,5,2,1,0,1,0,0,0,0,0,797920715,5825269913,1338945,5249602
196947,11,1,1011301,CharitÇviertel,2019,6,8,5,3,5,2,0,1,1,0,0,0,0,0,7971031269,5828833209,1338062,525284
196948,11,3,3061227,Humannplatz,2019,6,8,5,2,5,2,0,1,0,0,0,1,0,0,8000784155,5831672722,1342691,5255223
196949,11,9,9051702,Bîlschestra·e,2019,7,17,4,3,5,3,0,0,1,0,1,0,0,0,8137618945,5821729401,1361871,5245542
196950,11,2,2020204,Urbanstra·e,2019,7,16,4,3,2,6,0,1,0,0,0,0,0,0,7981881318,5824839075,1339299,5249201
196951,11,1,1011303,Alexanderplatzviertel,2019,7,9,4,3,5,2,0,0,1,0,1,0,0,0,7991150867,5828919538,1341027,5252808
196952,11,6,6040701,Wannsee,2019,7,17,4,3,7,7,0,0,0,0,1,0,0,0,783884014,581594908,1317532,5241993
196953,11,1,1022201,Stephankiez,2019,7,14,6,3,1,5,0,0,1,0,1,0,0,0,7946168478,582903327,1334425,5253155
196954,11,4,4030417,Schlo·stra·e,2019,7,17,4,3,5,3,0,1,1,0,0,0,0,0,7914858681,5827198794,1329662,5251678
196955,11,4,4051654,Wilhelmsaue,2019,7,16,4,3,3,6,0,0,1,0,1,0,0,0,7934205193,5823713637,1332198,524845
196956,11,8,8010301,Reuterkiez,2019,7,8,4,3,1,5,0,1,1,0,0,0,0,0,8013225888,5824765028,1343895,5248962
196957,11,1,1011304,Karl-Marx-Allee,2019,7,1,5,3,5,2,2,1,1,0,0,0,0,0,7997226428,5827561108,1341797,5251557
196958,11,2,2050803,Stralauer Kiez,2019,7,20,5,3,2,2,0,0,1,0,0,0,0,0,8030936047,5826035792,1346611,5250003
196959,11,11,11020513,Orankesee,2019,7,20,5,3,5,2,0,1,1,0,0,0,0,0,8029179564,5831213766,1346825,5254654
196960,11,1,1033201,Brunnenstra·e,2019,7,19,5,3,5,2,0,0,1,0,1,0,0,0,7978289459,5830455588,1339274,5254255
196961,11,4,4030931,Breitscheidplatz,2019,7,19,5,3,5,2,0,1,1,0,0,0,0,0,7939660001,5826166352,1333215,525062
196962,11,4,4030416,Klausenerplatz,2019,7,19,5,3,1,5,0,1,1,0,0,0,0,0,791078288,5827284707,1329071,5251777
196963,11,2,2010104,Wassertorplatz,2019,7,19,5,3,1,5,0,1,1,0,0,0,0,0,7986981815,5825586243,1340115,5249843
196964,11,3,3061126,Arnimplatz,2019,7,18,5,3,2,6,0,0,1,0,1,0,0,0,7981127307,5831832926,1339815,5255474
196965,11,9,9051901,Dammvorstadt,2019,7,18,5,3,2,6,0,0,0,0,0,0,1,0,809722979,5821551932,135593,5245613
196966,11,7,7040404,Marienhîhe,2019,7,15,5,3,5,2,0,1,1,0,0,0,0,0,7963830851,5819735748,1336195,5244725
196967,11,5,5040938,Kafkastra·e,2019,7,15,5,3,1,5,0,1,1,0,0,0,0,0,7812784346,5819380485,1314,5245204
196968,11,5,5010101,Hakenfelde Nord,2019,7,17,5,2,5,3,0,0,1,0,1,0,0,0,7856914835,5832184104,1321575,5256455
196969,11,9,9020701,Adlershof West,2019,7,15,5,2,5,3,0,1,1,0,0,0,0,0,8074102464,5818297769,1352238,5242827
196970,11,4,4030415,Schlo·garten,2019,7,9,5,3,0,7,0,1,0,0,0,0,0,0,7907580341,5827377495,1328608,5251877
196971,11,1,1011302,Oranienburger Stra·e,2019,7,15,5,2,3,6,0,1,1,0,0,0,0,0,7982754788,5829023467,1339802,5252947
196972,11,9,9031101,GrÅnau,2019,7,14,5,3,5,7,0,0,1,0,0,0,0,0,8101687493,5817680327,1356225,5242118
196973,11,9,9030901,Dorf Altglienicke,2019,7,10,5,3,5,2,0,0,1,0,0,0,0,0,8077055453,5817907408,1352635,5242461
196974,11,8,8030829,Gropiusstadt Nord,2019,7,18,5,3,5,3,0,0,1,0,0,0,0,0,8029718749,581833606,1345733,5243109
196975,11,1,1011204,Leipziger Stra·e,2019,7,22,5,2,0,1,2,0,0,0,0,0,1,0,797900798,5826587067,1339033,5250783
196976,11,6,6020306,Lankwitz SÅd,2019,7,23,5,3,5,3,2,0,1,0,1,0,0,0,7967481049,5817172276,1336503,5242407
196977,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,7,13,5,3,5,2,0,1,1,0,0,0,0,0,7949808514,5823819721,1334499,5248461
196978,11,5,5020419,Magistratsweg,2019,7,8,5,3,6,4,0,0,0,1,0,1,0,0,7819333694,5828448435,1315728,5253301
196979,11,7,7010101,Wittenbergplatz/Viktoria-Luise-Platz,2019,7,8,5,3,5,2,0,1,0,0,0,1,0,0,7945282228,5825239089,1333959,5249758
196980,11,4,4061757,Forst Grunewald,2019,7,12,5,3,1,5,0,1,0,0,0,0,1,0,7857452412,5825137978,1321048,5250135
196981,11,1,1011101,StÅlerstra·e,2019,7,12,5,3,3,6,0,0,1,0,1,0,0,0,7952753518,5826531973,1335171,5250877
196982,11,1,1033101,Soldiner Stra·e,2019,7,12,5,2,5,3,0,0,1,0,1,0,0,0,7966547545,5832113692,1337696,5255805
196983,11,11,11010310,MÅhlengrund,2019,7,12,5,3,5,2,0,1,1,0,0,0,0,0,8054418601,5833338447,1350731,5256417
196984,11,9,9020702,Adlershof Ost,2019,7,8,5,2,5,2,0,1,1,0,0,0,0,0,8094536093,5818691652,135527,5243065
196985,11,2,2020204,Urbanstra·e,2019,7,10,5,2,5,2,0,0,1,0,0,0,1,0,7983102278,582531065,133952,5249617
196986,11,2,2010103,Moritzplatz,2019,7,10,5,2,0,6,0,0,1,0,0,0,1,0,7990559386,5826305621,1340705,5250468
196987,11,7,7040404,Marienhîhe,2019,7,7,5,3,2,6,0,0,0,0,1,1,0,0,7974092056,5820427284,1337762,5245289
196988,11,3,3061227,Humannplatz,2019,7,7,5,3,5,3,0,1,0,0,0,0,1,0,8001078411,5831704331,1342737,5255249
196989,11,9,9010101,Elsenstra·e,2019,7,7,5,3,5,2,0,1,1,0,0,0,0,0,8018300734,5825282649,1344687,5249398
196990,11,12,12103117,Letteplatz,2019,7,6,5,3,0,7,0,0,1,0,1,0,0,1,7966410309,5832409431,1337702,5256071
196991,11,1,1011101,StÅlerstra·e,2019,7,10,5,3,5,3,0,0,1,0,0,0,0,0,7949917389,5826148635,1334721,5250549
196992,11,2,2020206,Graefekiez,2019,7,9,5,3,1,5,0,0,1,0,0,0,0,0,8001717242,5824913963,1342219,5249159
196993,11,6,6040701,Wannsee,2019,7,9,5,3,0,3,0,1,0,0,0,0,0,0,7839556015,5816066388,1317647,5242094
196994,11,4,4030725,Amtsgerichtsplatz,2019,7,9,5,2,5,3,0,1,1,0,0,0,0,0,791358628,5825925649,1329364,5250544
196995,11,2,2010102,Mehringplatz,2019,7,8,5,2,0,1,0,0,1,0,0,0,0,0,7979124148,5826461997,1339039,5250671
196996,11,1,1011103,LÅtzowstra·e,2019,7,17,5,3,0,6,0,0,1,0,0,0,1,0,7951812234,5825911545,1334978,5250326
196997,11,5,5010101,Hakenfelde Nord,2019,7,9,5,1,3,6,0,1,0,0,0,1,0,0,7856457047,5832088437,1321499,5256371
196998,11,4,4030931,Breitscheidplatz,2019,7,17,4,3,5,2,0,1,1,0,0,0,0,0,7944101028,5826088043,1333861,5250526
196999,11,1,1033203,Humboldthain Nordwest,2019,7,17,4,3,2,6,0,1,1,0,0,0,0,0,7964081973,5830311781,1337173,5254204
197000,11,10,10040828,Kaulsdorf Nord,2019,7,16,4,3,5,3,0,1,1,0,0,0,0,0,8120058659,5829502989,1360023,5252608
197001,11,7,7010104,Dennewitzplatz,2019,7,15,4,3,2,6,0,0,1,0,0,0,0,0,7960801153,5825365325,133625,5249787
197002,11,8,8020622,Parchimer Allee,2019,7,15,4,3,5,7,0,0,1,0,0,0,0,0,801457138,5820200064,134368,5244863
197003,11,6,6030610,Lichterfelde West,2019,7,15,4,2,5,2,0,0,1,0,0,0,0,0,7929391902,5817768908,133097,5243147
197004,11,7,7020204,Schîneberger Insel,2019,7,17,4,3,1,5,0,1,1,0,0,0,0,0,7964572085,5823961516,1336679,5248509
197005,11,8,8020728,Buckow Ost,2019,7,15,4,3,0,6,0,0,1,0,0,0,1,0,8018386362,5817497504,1343996,524242
197006,11,2,2040503,Richard-Sorge-Viertel,2019,7,14,4,3,2,6,0,0,1,0,1,0,1,0,8013916044,5828724959,1344355,5252508
197007,11,8,8041038,Wa·mannsdorfer Chaussee,2019,7,13,4,3,2,7,0,1,0,0,0,0,1,0,8056660651,581645284,1349512,5241271
197008,11,9,9020802,Kîllnische Vorstadt,2019,7,12,4,2,0,4,0,0,0,1,0,0,1,0,8102261815,5820373295,1356559,5244528
197009,11,2,2020204,Urbanstra·e,2019,7,11,4,3,5,2,0,1,1,0,0,0,0,0,7985241525,5824718456,1339782,5249074
197010,11,6,6010206,Stadtpark,2019,7,11,4,3,0,1,0,1,0,0,0,0,0,0,7951049464,5819452719,1334295,524454
197011,11,7,7040403,Manteuffelstra·e,2019,7,10,4,3,5,2,0,0,1,0,1,0,0,0,7970239617,5820703107,1337221,5245557
197012,11,7,7020203,Kaiser-Wilhelm-Platz,2019,7,9,4,2,5,2,0,1,0,0,1,0,0,0,7957153604,582402913,1335596,5248609
